Experience,Certifications,PG,Graduation,Linkedin,Github,Metro,LinkCount,CPP,SQL,GIT,WEB,class
1,0,0,0,0,0,1,0,1,0,0,0,C
2,0,0,0,0,0,1,0,0,1,0,0,C
1,0,0,0,0,0,1,0,1,1,0,1,C
3,0,0,0,0,0,0,0,0,0,1,1,C
2,0,0,0,0,0,0,0,0,1,0,1,C
2,0,0,0,0,0,0,0,1,0,0,1,C
2,0,0,0,0,0,1,0,0,0,0,0,C
1,0,0,0,0,0,1,0,1,0,0,1,C
1,0,0,1,0,0,0,0,0,0,0,1,C
2,0,0,0,0,0,0,0,1,0,1,1,C
1,0,0,0,1,0,0,4,1,0,0,0,B
1,0,0,0,0,0,1,0,0,0,0,0,D
2,0,0,0,0,0,1,0,0,1,0,0,C
1,0,0,0,0,0,0,0,0,1,0,1,C
1,0,0,0,0,0,0,0,0,1,0,1,C
2,0,0,0,0,0,1,0,0,1,0,1,C
1,0,0,0,0,0,1,0,0,0,0,0,D
1,0,0,0,0,0,1,0,0,0,0,0,D
1,0,0,0,0,0,1,0,1,0,0,0,C
2,0,0,0,0,0,0,0,0,0,0,1,C
1,0,0,1,0,0,0,0,0,1,0,0,C
1,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,0,0,0,0,0,1,D
1,0,0,0,0,0,1,0,0,0,0,0,D
1,1,0,1,0,0,1,0,0,0,0,1,C
4,0,0,0,0,0,1,0,0,1,0,1,B
1,0,0,1,0,0,1,0,0,0,0,0,C
1,0,0,0,0,0,0,0,0,0,0,1,D
1,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,1,0,0,0,0,0,D
1,1,0,1,0,0,1,0,0,0,0,1,C
2,0,0,0,0,0,1,0,0,0,0,0,C
2,0,0,0,1,0,0,2,0,0,0,0,C
1,0,0,0,0,0,0,0,0,0,0,0,D
1,1,0,0,0,0,1,0,1,1,0,1,C
1,0,0,0,0,0,0,0,0,0,0,0,D
3,0,0,1,0,0,1,0,0,0,1,1,B
1,0,0,0,0,0,1,0,0,0,0,1,C
1,0,0,1,0,0,0,2,0,0,1,0,C
2,0,0,0,0,0,0,0,0,0,0,0,D
2,0,0,1,0,0,0,0,0,0,0,0,C
1,1,1,0,0,0,1,0,0,0,0,0,C
1,1,0,1,1,0,0,2,0,1,0,1,B
1,0,0,1,0,0,0,0,1,0,0,0,C
2,0,0,1,0,0,1,0,0,0,0,1,C
2,0,0,0,0,0,1,0,1,0,0,0,C
2,2,0,0,1,0,0,2,0,1,0,1,B
1,0,0,0,0,0,0,0,0,0,0,0,D
2,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,1,0,0,0,0,1,0,0,1,C
1,0,0,0,0,0,0,0,0,1,0,0,D
1,0,0,0,1,0,1,4,0,0,0,0,B
5,0,0,0,1,0,0,2,0,0,1,0,B
1,0,0,0,0,0,1,0,0,0,0,0,D
2,0,0,0,0,0,1,0,0,0,0,1,C
4,0,0,0,0,0,0,0,0,0,0,0,C
1,0,0,0,0,0,0,0,0,1,0,1,C
2,0,0,0,0,0,0,0,0,0,1,1,C
4,0,0,0,0,0,0,0,0,0,0,0,C
5,0,0,0,0,0,0,0,0,0,0,0,C
2,0,0,0,0,0,1,0,0,0,0,0,C
2,0,0,0,0,0,1,0,0,0,0,1,C
2,0,0,0,0,0,1,0,0,1,0,1,C
2,1,0,0,0,0,0,0,0,1,0,0,C
2,1,0,0,0,0,0,0,1,1,0,1,C
1,0,0,1,0,0,1,0,1,1,0,1,C
2,0,0,0,0,0,0,2,0,0,0,1,C
2,0,0,0,1,0,0,2,0,1,0,0,C
2,0,0,1,0,0,1,8,0,1,0,1,A
3,0,0,0,0,0,0,0,0,0,0,1,C
1,1,0,0,0,0,0,0,1,0,0,1,C
2,0,0,1,0,0,0,2,0,1,0,1,B
1,0,0,0,0,0,1,0,0,1,1,1,C
2,0,0,1,1,0,1,2,0,0,0,0,B
2,1,0,1,0,0,1,0,1,0,0,0,C
1,0,0,0,0,0,0,0,0,0,0,1,D
4,0,0,1,0,0,1,0,0,1,0,0,B
2,0,0,0,1,0,0,2,0,0,0,0,C
3,0,0,1,0,0,1,0,0,0,0,0,C
2,0,0,0,0,0,1,0,0,0,0,0,C
1,1,0,0,0,0,1,0,1,1,0,1,C
1,0,0,0,0,0,0,0,0,1,0,1,C
2,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,1,0,0,1,0,0,C
5,0,0,0,0,0,0,0,1,0,1,1,B
3,0,0,1,0,0,1,0,0,0,0,0,C
1,0,0,0,0,0,1,0,0,1,0,0,C
1,0,0,1,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,0,0,1,1,0,1,C
1,0,0,0,0,0,1,0,0,0,0,1,C
4,0,0,0,0,0,0,0,0,0,0,0,C
2,0,0,1,0,0,0,0,1,1,1,0,C
2,3,0,1,0,0,0,2,0,1,0,1,A
1,0,0,0,1,0,1,4,0,0,0,0,B
1,0,0,0,0,0,1,0,1,0,0,0,C
1,0,0,0,1,0,0,2,1,0,0,0,C
2,0,0,0,1,0,1,2,1,1,0,1,B
4,0,0,0,0,0,0,0,0,0,0,0,C
2,0,0,0,0,0,0,2,0,0,0,1,C
1,0,0,0,0,0,1,0,0,0,0,0,D
1,0,0,0,0,0,1,0,1,0,0,0,C
2,1,0,0,0,0,0,0,0,1,0,0,C
2,0,0,1,0,0,0,2,0,1,0,1,B
1,0,0,1,0,0,1,0,0,0,1,0,C
2,0,0,1,0,0,1,0,0,0,1,0,C
2,0,0,0,0,0,0,0,1,0,0,1,C
1,1,0,0,0,0,0,0,1,0,0,1,C
2,0,0,0,0,0,1,0,0,1,0,0,C
3,0,0,0,0,0,0,0,0,1,0,0,C
1,1,0,0,0,0,0,0,0,0,0,0,D
2,0,0,0,0,0,1,0,0,0,0,1,C
5,0,0,0,0,0,0,2,0,0,0,0,B
1,0,0,1,0,0,0,0,0,0,0,1,C
1,0,0,0,0,0,0,0,0,0,0,0,D
2,0,0,0,0,0,0,0,0,0,0,1,C
1,0,0,0,0,0,0,0,1,0,0,0,D
1,0,0,0,0,0,0,0,0,0,0,1,D
1,0,0,1,0,0,0,0,1,0,0,0,C
5,0,0,0,0,0,1,0,1,0,0,1,B
1,0,0,0,0,0,1,0,1,0,0,0,C
2,0,0,0,0,0,1,0,0,1,1,0,C
2,0,0,1,0,0,0,0,1,1,0,1,C
1,0,0,1,0,0,1,0,0,1,0,0,C
8,0,0,0,0,0,0,0,0,0,0,0,B
1,0,0,0,0,0,1,0,0,1,0,0,C
4,0,0,1,0,0,0,0,0,0,0,0,C
3,0,0,0,0,0,0,0,0,1,0,0,C
1,1,0,0,0,0,0,0,0,0,0,0,D
2,0,0,1,0,0,1,0,0,1,0,1,C
1,0,0,1,0,0,1,0,0,0,0,1,C
5,0,0,0,0,0,0,0,0,0,0,0,C
1,0,0,1,0,0,0,0,1,0,0,0,C
3,0,0,1,0,0,0,0,1,0,0,0,C
1,0,0,1,0,0,0,0,1,0,0,0,C
1,0,0,0,0,0,0,0,1,0,0,0,D
1,0,0,0,0,0,0,0,0,0,0,1,D
7,0,0,1,0,0,1,0,0,1,0,0,A
1,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,0,0,1,0,2,1,0,0,1,C
2,0,0,1,0,0,0,0,1,1,0,1,C
2,0,0,0,0,0,0,0,0,0,0,0,D
4,0,0,1,0,0,1,0,0,0,0,0,C
1,0,0,1,0,0,1,0,0,1,0,0,C
4,0,0,1,0,0,0,0,0,0,0,0,C
1,0,0,0,0,0,1,0,0,1,0,0,C
1,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,0,0,0,0,0,0,D
2,0,0,0,0,0,0,0,0,0,0,0,D
3,0,0,1,0,0,1,0,0,0,0,1,C
2,0,0,1,0,0,1,0,0,1,0,1,C
2,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,1,0,1,0,0,1,C
2,0,0,1,0,0,0,0,0,1,0,1,C
1,0,0,0,0,0,0,0,1,0,0,0,D
4,0,0,1,0,0,0,0,0,0,0,0,C
2,0,0,1,0,0,1,0,0,0,0,1,C
2,0,0,0,1,0,1,2,0,0,0,0,C
1,0,0,0,0,0,1,0,0,1,0,1,C
2,0,0,0,0,0,0,0,1,0,0,1,C
1,0,0,1,0,0,0,0,0,1,0,0,C
11,0,0,1,0,0,1,0,0,0,0,0,B
2,0,0,0,0,0,0,0,0,0,0,1,C
4,0,0,0,0,0,0,0,0,1,0,1,C
2,0,0,1,0,0,0,0,0,0,0,0,C
1,0,0,0,0,0,0,0,0,0,0,0,D
2,0,0,0,0,0,0,0,0,0,0,0,D
2,0,0,1,0,0,1,0,0,0,0,1,C
1,0,0,0,1,0,1,2,0,0,1,0,C
2,3,0,0,0,0,0,0,0,0,1,1,B
4,0,0,0,0,0,0,0,0,0,0,0,C
3,6,0,0,0,0,1,0,0,1,0,0,A
1,0,0,0,0,0,0,0,1,0,0,1,C
1,0,0,0,0,0,1,0,1,0,0,1,C
2,0,0,0,0,0,0,0,0,0,0,0,D
3,1,0,0,0,0,1,0,0,1,1,1,B
1,0,0,0,0,0,1,0,0,0,0,0,D
1,0,0,0,0,0,1,0,0,0,1,0,C
1,0,0,1,0,0,0,0,1,0,0,1,C
7,0,0,1,0,0,1,0,0,1,0,0,A
2,0,0,1,0,0,0,0,0,0,0,0,C
1,0,0,0,0,0,1,0,0,1,0,1,C
2,1,0,0,0,0,0,0,0,0,0,1,C
1,0,0,1,1,0,0,2,1,0,0,0,C
2,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,1,0,0,1,0,1,C
2,0,0,1,1,0,0,2,0,0,0,0,C
1,0,0,0,0,0,1,0,1,1,0,0,C
1,0,0,1,0,0,1,0,0,0,0,0,C
2,0,0,1,0,0,1,0,0,0,0,0,C
2,0,0,0,0,0,1,0,1,0,0,0,C
1,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,0,0,1,0,0,0,D
1,0,0,0,0,0,1,0,1,0,0,1,C
2,0,0,0,0,0,1,0,0,1,0,1,C
1,0,0,0,0,0,1,0,0,0,0,0,D
1,0,0,0,0,0,1,0,0,1,0,0,C
3,0,0,0,0,0,0,0,0,0,0,0,C
2,0,0,0,0,0,0,0,0,0,0,0,D
2,0,0,0,1,0,0,2,0,1,0,0,C
2,0,0,1,0,0,0,0,0,1,0,1,C
1,0,0,0,0,0,0,0,0,1,0,0,D
1,0,0,0,0,0,0,0,1,0,0,1,C
3,0,0,0,0,0,1,0,0,0,0,0,C
3,0,0,0,0,0,1,0,1,1,0,1,B
4,1,0,0,0,0,1,0,1,0,0,1,B
2,0,0,0,0,0,0,0,0,0,0,0,D
2,0,0,1,0,0,0,2,1,1,0,1,B
1,1,0,0,0,0,1,0,0,0,0,1,C
2,0,0,1,0,0,1,0,0,0,0,1,C
3,0,0,0,0,0,1,0,0,0,1,0,C
1,0,0,0,0,0,1,0,0,1,0,1,C
1,0,0,0,0,0,0,0,1,0,0,0,D
1,0,0,0,0,0,0,0,0,0,0,0,D
2,0,0,1,1,0,1,2,0,0,0,1,B
2,0,0,0,0,0,0,0,1,0,0,1,C
1,0,0,0,0,0,0,0,1,0,0,1,C
3,0,0,0,0,0,1,0,0,0,0,0,C
1,0,0,0,0,0,1,0,0,1,0,1,C
1,0,0,1,0,0,0,0,1,0,0,1,C
1,0,0,0,0,0,1,0,0,1,0,1,C
3,1,0,1,0,0,0,0,0,1,0,1,B
1,0,0,1,0,0,1,2,0,0,0,0,C
1,0,0,0,0,0,0,0,0,1,0,0,D
14,0,1,0,0,0,0,0,0,0,0,0,B
4,0,0,0,0,0,1,0,0,0,0,0,C
3,0,0,1,0,0,0,0,0,0,0,1,C
1,0,0,1,0,0,0,0,1,0,0,1,C
1,0,0,0,0,0,0,0,0,0,0,1,D
3,0,0,0,0,0,1,0,0,0,0,0,C
2,1,0,0,0,0,0,0,1,0,0,1,C
6,0,0,0,0,0,1,0,0,1,0,0,B
1,0,0,0,0,0,1,0,0,0,0,1,C
1,0,0,0,0,0,1,0,0,0,0,1,C
2,1,0,0,0,0,0,0,0,0,0,1,C
1,0,0,0,0,0,1,2,0,0,0,0,C
1,0,0,0,0,0,0,0,0,1,0,0,D
1,0,0,0,0,0,0,0,0,0,0,1,D
4,0,0,0,0,0,1,0,0,0,0,0,C
2,0,0,1,0,0,0,0,0,0,0,1,C
1,0,0,1,0,0,1,0,0,0,0,0,C
2,0,0,1,0,0,0,2,1,1,0,1,B
1,0,0,0,0,0,1,0,0,0,0,0,D
1,0,0,0,0,0,0,0,0,0,0,1,D
1,0,0,0,0,0,0,0,0,1,0,1,C
1,0,0,1,0,0,1,0,0,1,0,0,C
1,1,0,0,0,0,1,0,0,0,0,1,C
3,0,0,1,0,0,0,0,0,0,0,0,C
2,0,0,0,0,0,1,0,1,1,0,1,C
2,0,0,0,0,0,1,0,0,1,0,1,C
2,0,0,0,0,0,0,0,0,0,0,0,D
4,0,1,0,0,0,1,0,0,0,0,0,C
1,0,0,0,0,0,1,0,1,1,0,0,C
2,0,0,0,0,0,0,0,0,1,1,0,C
2,0,0,1,0,0,0,0,0,0,0,0,C
6,0,0,0,0,0,0,0,1,0,0,0,B
3,0,0,0,0,0,1,0,0,0,0,0,C
1,0,0,0,0,0,0,0,0,1,0,1,C
3,0,0,0,0,0,1,0,0,0,0,0,C
1,0,0,0,0,0,1,0,0,1,0,1,C
5,0,0,0,0,0,0,0,0,0,0,1,C
2,0,0,0,0,0,0,0,0,0,0,1,C
2,0,0,0,0,0,1,0,0,0,0,1,C
1,0,0,0,1,0,0,4,1,0,0,0,B
3,0,0,0,0,0,1,0,1,0,0,0,C
1,0,0,0,0,0,0,0,0,1,0,0,D
3,0,0,1,0,0,1,0,0,0,0,0,C
2,0,0,0,0,0,1,0,0,1,0,1,C
4,0,0,0,0,0,0,0,0,0,0,0,C
1,0,0,0,0,0,1,0,1,1,0,1,C
1,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,0,0,1,0,0,0,D
2,0,0,1,0,0,0,0,1,0,0,0,C
4,0,0,1,1,0,0,2,0,0,0,1,B
2,0,0,1,0,0,1,0,0,0,0,1,C
4,0,0,0,0,0,0,0,0,1,0,1,C
1,0,0,0,0,0,0,0,0,0,0,1,D
3,0,0,0,0,0,1,0,0,0,0,0,C
1,0,0,0,0,0,0,0,0,1,0,1,C
1,0,0,0,0,0,1,0,0,0,0,0,D
1,0,0,0,0,0,0,0,0,1,0,1,C
3,0,0,0,0,0,0,0,0,0,0,0,C
2,0,0,0,0,0,1,0,1,1,0,1,C
2,0,0,0,0,0,1,0,1,0,0,0,C
2,0,0,1,0,0,1,0,1,0,0,0,C
2,0,0,0,0,0,0,0,0,0,0,0,D
2,2,0,1,0,0,0,0,0,0,0,0,C
3,0,0,0,0,0,1,0,0,0,0,0,C
6,0,0,0,0,0,1,0,0,1,0,1,B
2,0,0,0,0,0,1,0,1,1,0,1,C
6,0,0,0,0,0,0,0,1,0,0,0,B
1,1,0,0,0,0,0,0,1,0,0,1,C
2,0,0,0,0,0,0,0,0,1,0,0,C
1,0,0,0,0,0,1,0,0,1,0,0,C
5,0,0,0,0,0,0,0,0,0,0,1,C
4,0,0,1,1,0,0,2,0,0,0,1,B
1,0,0,0,0,0,0,0,0,0,0,1,D
2,0,0,0,0,0,0,0,0,0,0,1,C
2,0,0,0,0,0,1,0,0,0,0,0,C
1,1,0,1,0,0,1,0,0,0,0,0,C
2,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,1,0,0,1,0,1,C
2,0,0,0,0,0,0,0,0,0,0,1,C
1,0,0,1,0,0,1,0,0,0,0,1,C
4,0,0,0,0,0,0,0,0,0,0,0,C
1,0,0,0,0,0,1,0,0,1,0,1,C
2,0,0,1,0,0,0,0,0,0,0,0,C
1,0,0,1,0,0,0,0,0,0,0,0,D
1,0,0,1,0,0,0,0,0,0,0,0,D
1,0,0,0,1,0,0,4,1,1,0,0,B
1,0,0,1,0,0,0,0,0,0,0,1,C
1,0,0,0,0,0,0,0,0,0,0,1,D
1,0,0,0,0,0,1,0,0,1,0,0,C
1,0,0,1,0,0,1,0,0,0,0,1,C
2,0,0,1,0,0,1,0,0,0,0,0,C
2,0,0,0,0,0,1,0,1,0,0,1,C
2,0,0,1,0,0,0,0,0,0,0,1,C
1,0,0,0,0,0,0,0,1,0,0,1,C
1,0,0,1,1,0,0,2,0,0,0,0,C
2,0,0,1,0,0,0,0,0,0,0,0,C
3,0,0,1,0,0,1,0,0,1,1,1,B
1,0,0,1,0,0,0,0,0,1,0,1,C
1,0,0,1,0,0,1,0,0,0,0,1,C
1,0,0,0,1,0,0,4,1,0,1,1,B
4,0,0,0,0,0,0,2,0,0,0,0,C
2,0,0,1,0,0,0,0,0,0,0,1,C
1,0,0,1,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,0,0,1,0,0,1,C
1,0,0,0,0,0,0,0,0,0,0,1,D
2,0,0,0,0,0,1,0,1,0,0,1,C
1,0,0,1,0,0,0,0,0,0,0,0,D
1,0,0,1,0,0,1,0,0,0,0,1,C
2,0,0,1,0,0,1,0,0,0,0,0,C
1,0,0,1,1,0,0,2,0,0,0,0,C
3,0,0,0,0,0,1,0,0,0,0,1,C
2,0,0,1,0,0,0,0,0,0,0,0,C
3,0,0,1,0,0,1,0,0,1,1,1,B
1,0,0,1,0,0,0,0,0,1,0,1,C
1,0,0,1,0,0,1,0,0,0,0,1,C
1,0,0,0,1,0,0,4,1,0,1,1,B
1,0,0,1,0,0,0,0,0,0,1,1,C
3,0,0,1,1,0,0,2,0,0,0,0,B
2,0,0,1,0,0,1,0,0,0,0,0,C
3,1,0,1,0,0,0,0,0,0,0,0,C
3,0,0,0,0,0,0,0,0,0,0,0,C
1,0,0,1,0,0,0,0,0,0,0,1,C
2,0,0,0,0,0,1,0,0,1,0,0,C
1,0,0,0,0,0,0,0,0,0,0,1,D
1,1,0,0,0,0,0,0,0,0,0,1,C
2,0,0,0,0,0,1,0,0,0,0,0,C
2,0,0,0,0,0,0,0,1,1,0,1,C
1,0,0,0,0,0,1,0,0,0,0,0,D
2,1,0,1,0,0,1,0,1,0,0,1,B
2,0,0,1,0,0,0,0,1,0,0,0,C
1,0,0,0,0,0,0,0,0,0,0,0,D
6,0,0,0,0,0,0,0,1,0,1,0,B
1,0,0,0,1,0,0,2,1,0,0,0,C
1,0,0,0,1,0,0,2,0,0,0,1,C
2,0,0,0,0,0,1,0,0,1,0,1,C
1,1,0,1,0,0,0,0,1,0,0,1,C
3,0,0,1,0,0,1,0,1,0,0,1,B
1,0,0,0,0,0,1,0,0,1,0,1,C
2,0,0,0,1,0,1,2,0,1,0,1,B
2,0,0,1,0,0,1,2,0,0,0,0,C
1,0,0,0,0,0,0,0,0,1,0,0,D
3,0,0,0,0,0,0,0,0,1,0,0,C
1,1,0,0,0,0,1,0,1,1,0,1,C
1,0,0,1,0,0,1,0,1,1,0,0,C
1,0,0,0,0,0,1,0,1,1,0,1,C
3,0,0,0,0,0,0,0,0,1,0,1,C
1,0,0,0,0,0,1,0,0,0,0,0,D
3,0,0,0,0,0,1,0,0,1,0,1,C
1,0,0,1,0,0,1,0,0,0,0,0,C
3,0,0,0,0,0,0,0,0,0,0,0,C
3,1,0,0,0,0,1,0,0,1,0,0,C
1,0,0,0,0,0,1,0,1,1,0,1,C
1,0,0,1,0,0,0,0,0,0,0,0,D
4,0,0,0,0,0,0,0,0,1,1,1,B
2,0,0,1,0,0,1,0,0,0,0,1,C
1,0,0,0,0,0,1,0,1,1,0,1,C
2,0,0,0,0,0,1,0,1,0,0,0,C
1,0,1,1,0,0,0,0,0,0,0,1,C
2,0,0,0,0,0,0,0,0,1,0,1,C
2,0,0,1,0,0,1,0,0,0,0,0,C
1,0,0,0,0,0,0,0,0,0,0,1,D
1,0,0,0,0,0,1,0,0,1,1,1,C
3,0,0,1,0,0,0,0,0,0,0,1,C
1,0,0,0,0,0,0,0,1,0,0,1,C
1,0,0,0,0,0,0,0,1,0,0,1,C
5,0,0,1,0,0,1,0,0,0,0,0,B
1,0,0,0,1,0,0,4,0,0,0,0,C
3,0,0,0,0,0,1,0,0,0,0,0,C
2,0,0,0,0,1,1,2,0,1,1,1,B
1,0,0,0,0,0,0,0,0,1,0,1,C
1,0,0,0,0,0,0,0,1,0,0,0,D
1,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,1,0,0,1,0,0,0,0,0,C
1,0,0,0,0,0,0,0,0,1,0,0,D
2,0,0,1,0,0,0,0,1,0,0,0,C
1,0,0,0,0,0,0,0,1,1,0,0,C
2,0,0,1,0,0,1,0,0,1,0,1,C
1,0,0,0,1,0,0,4,1,1,0,1,B
1,0,0,0,0,0,1,0,0,0,0,1,C
1,0,1,0,0,0,0,0,0,1,0,1,C
1,0,0,1,0,0,0,0,0,0,0,0,D
3,1,0,0,0,0,1,0,0,1,0,0,C
3,0,0,1,0,0,1,0,0,0,0,0,C
1,1,0,0,0,0,1,2,0,1,0,1,B
3,0,0,0,0,0,0,0,0,0,0,0,C
1,0,0,1,0,0,0,0,0,0,0,0,D
4,0,0,0,0,0,1,0,0,0,0,0,C
2,0,0,0,1,0,0,4,1,0,0,0,B
1,0,0,0,0,0,0,0,0,1,0,0,D
2,0,0,1,0,0,0,0,1,1,0,1,C
1,0,0,1,0,0,1,0,1,1,0,0,C
1,0,0,0,0,0,0,0,0,0,0,0,D
1,0,0,0,0,0,1,0,0,0,0,0,D
2,0,0,1,0,0,0,0,0,1,1,1,C
2,0,0,0,0,0,0,0,0,1,0,0,C
4,0,0,1,0,0,1,0,0,0,0,1,B
1,0,1,0,0,0,1,0,1,1,0,1,C
2,0,0,1,0,0,1,0,1,1,1,1,B
2,0,0,0,1,0,0,2,0,0,0,1,C
1,0,0,0,0,0,1,4,0,1,1,0,B
1,0,1,0,0,0,1,0,1,0,0,0,C
2,0,0,1,0,0,1,0,0,0,0,0,C
1,0,0,1,0,0,0,0,0,0,0,0,D
3,0,0,0,1,0,1,4,0,0,1,0,A
4,0,0,0,0,0,1,0,0,0,0,0,C
1,0,0,0,0,0,1,0,1,1,0,1,C
1,0,0,0,0,0,0,0,1,0,0,1,C
1,0,0,1,0,0,0,0,0,0,0,0,D
1,0,0,1,0,0,1,0,1,1,0,0,C
1,0,0,0,0,0,0,0,0,0,0,0,D
2,0,0,1,0,0,1,0,1,1,1,1,B
1,0,0,1,0,0,0,0,1,1,0,1,C
4,0,0,1,0,0,1,0,0,0,0,1,B
1,0,0,1,0,0,0,0,0,1,0,0,C
1,0,0,0,0,0,1,0,0,1,1,1,C
1,0,0,1,0,0,0,0,1,1,0,1,C
2,0,0,1,0,0,0,0,1,0,0,0,C
1,0,0,0,0,0,0,0,0,1,0,0,D
3,1,0,0,0,0,0,0,0,0,0,0,C
2,0,0,0,0,0,1,2,0,1,0,1,B
2,4,0,0,0,0,0,0,0,1,1,1,B
1,0,0,0,0,0,0,0,0,1,0,1,C
2,0,0,0,0,1,1,2,0,1,1,1,B
2,2,0,0,0,0,1,0,0,1,1,1,B
1,0,0,0,0,0,1,0,0,0,0,1,C
1,1,0,0,1,0,0,2,0,0,0,0,C
1,0,0,0,0,0,0,0,0,1,0,0,D
4,0,0,0,0,0,1,0,1,0,1,1,B
3,0,0,0,0,0,1,0,0,0,0,1,C
5,0,0,0,0,0,1,0,0,1,1,0,B
4,0,0,0,0,0,0,2,0,0,0,0,C
3,0,0,0,0,0,1,0,0,1,0,0,C
1,0,0,0,1,0,0,4,1,1,0,1,B
1,1,0,0,0,0,1,0,0,1,0,1,C
1,0,0,1,0,0,0,0,0,0,0,0,D
1,0,0,1,0,0,0,0,0,0,1,0,C
3,0,0,0,0,0,1,0,0,0,0,0,C
2,0,0,1,0,0,1,0,0,0,0,1,C
1,0,0,1,0,0,0,0,1,0,0,1,C
4,0,0,0,1,0,0,2,0,0,0,0,B
2,0,0,0,0,0,1,0,0,0,0,1,C
1,0,0,0,0,0,1,0,1,0,0,1,C
4,0,0,1,0,0,0,0,0,1,0,0,C
1,0,0,1,0,0,0,0,0,0,0,0,D
2,1,0,0,0,0,1,0,0,1,0,0,C
3,0,0,1,0,0,0,0,0,0,0,0,C
3,0,0,0,1,0,0,2,0,1,0,1,B
5,0,0,0,0,0,0,0,0,0,0,0,C
2,0,0,0,0,0,1,2,0,0,1,1,B
1,0,0,0,0,0,1,0,0,1,0,0,C
1,1,0,0,0,0,1,0,1,1,0,1,C
1,0,0,0,0,0,0,0,1,1,0,1,C
4,0,0,0,0,0,0,0,1,1,1,1,B
1,0,0,0,0,0,0,0,0,1,0,0,D
3,0,0,1,1,0,0,2,0,0,0,1,B
1,0,1,0,0,0,0,0,0,1,0,1,C
5,0,0,0,0,0,1,0,0,1,1,0,B
1,0,0,0,1,0,0,2,0,0,1,0,C
4,0,0,0,0,0,1,0,0,0,0,0,C
2,0,0,1,0,0,1,0,0,1,0,0,C
1,1,0,0,0,0,1,0,0,1,0,1,C
1,0,0,1,0,0,0,0,0,0,1,0,C
1,0,0,0,0,0,0,0,0,1,0,1,C
1,1,0,1,0,0,1,0,1,0,0,1,C
1,0,0,0,0,0,0,0,0,0,0,0,D
1,1,0,0,0,0,1,0,1,1,0,1,C
1,0,0,0,0,0,1,0,1,0,0,1,C
2,0,0,0,0,0,1,0,0,0,0,1,C
3,0,0,0,0,0,1,0,1,0,1,0,C
1,0,0,0,0,0,0,0,0,1,0,1,C
1,0,0,0,0,0,0,0,0,1,0,0,D
1,0,0,0,0,0,1,0,0,1,0,1,C
2,0,0,1,0,0,0,0,0,1,0,1,C
2,0,0,0,0,0,0,0,1,0,0,1,C
1,2,0,0,1,0,0,2,0,1,0,0,B
1,0,0,0,0,0,0,0,1,1,0,1,C
1,0,0,0,0,0,1,0,1,0,0,0,C
2,0,0,1,0,0,1,0,0,0,0,0,C
12,0,0,0,0,0,0,0,0,0,0,0,B
1,0,0,0,0,0,0,0,0,0,0,1,D
3,0,0,0,1,0,0,4,0,1,0,1,A
1,0,0,0,0,0,1,0,1,0,0,0,C
4,0,0,0,0,0,1,0,1,0,0,0,C
7,0,0,0,0,0,1,0,0,0,0,0,B
2,0,0,0,0,0,0,0,1,1,0,1,C
2,0,0,0,0,0,0,0,1,0,0,0,C
0,0,0,0,0,0,0,0,0,0,0,0,D
3,0,0,0,0,0,1,0,0,0,0,0,C
1,0,0,0,0,0,0,2,1,1,0,0,C
1,0,0,0,0,0,1,0,0,0,1,1,C
3,0,0,1,0,0,0,0,0,0,0,0,C
1,0,0,0,0,0,0,0,0,0,0,1,D
2,0,0,0,0,0,0,0,0,1,1,0,C
3,0,0,0,0,0,0,0,0,0,0,0,C
2,0,0,0,0,0,0,0,0,1,0,1,C
1,0,0,0,0,0,0,0,1,0,0,1,C
1,0,0,0,0,0,0,0,0,0,0,1,D
4,0,0,1,0,0,1,0,0,1,0,1,B
1,0,0,1,0,0,0,0,1,0,0,0,C
1,0,0,0,0,0,0,2,0,0,0,1,C
2,0,0,1,0,0,0,0,0,0,0,0,C
2,0,0,1,0,0,1,0,0,1,0,0,C
2,0,0,0,0,0,0,0,1,0,0,0,C
1,0,0,0,0,0,1,0,0,1,0,1,C
7,0,0,0,0,0,1,0,0,0,0,0,B
1,0,0,0,0,0,1,0,0,0,1,1,C
1,0,0,0,0,0,0,0,0,1,0,1,C
1,0,0,0,0,0,1,0,1,1,0,0,C
1,0,0,1,1,0,1,2,0,0,0,0,C
4,0,0,1,0,0,1,0,0,0,0,1,B
